Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
cuddle,V254,1a,(a) Agent-Patient,Homer was cuddled by Marge.,Marge cuddled Homer.,-50.83148956298828,-50.12314224243164,-0.7083473205566406
cut,V210,1a,(a) Agent-Patient,Homer was cut by Marge.,Marge cut Homer.,-42.15668869018555,-36.94974899291992,-5.206939697265625
date,V255,1b,(a) Agent-Patient,Homer was dated by Marge.,Marge dated Homer.,-43.92542266845703,-48.530845642089844,4.6054229736328125
dazzle,V312,1b,(b) Theme-Experiencer,Homer was dazzled by Marge.,Marge dazzled Homer.,-50.09748840332031,-43.28217315673828,-6.815315246582031
depress,V313,1a,(b) Theme-Experiencer,Homer was depressed by Marge.,Marge depressed Homer.,-43.51902770996094,-44.62246322631836,1.1034355163574219
desert,V287,1b,(a) Agent-Patient,Homer was deserted by Marge.,Marge deserted Homer.,-47.228973388671875,-39.20768737792969,-8.021286010742188
despise,V383,1a,(c) Experiencer-Theme,Homer was despised by Marge.,Marge despised Homer.,-47.509281158447266,-42.688758850097656,-4.820522308349609
detest,V384,1b,(c) Experiencer-Theme,Homer was detested by Marge.,Marge detested Homer.,-48.94159698486328,-47.06450653076172,-1.8770904541015625
disagree with,V250,1a,(a) Agent-Patient,Homer was disagreed with by Marge.,Marge disagreed with Homer.,-48.54851150512695,-42.12653350830078,-6.421977996826172
discover,V354,1a,(c) Experiencer-Theme,Homer was discovered by Marge.,Marge discovered Homer.,-41.44659423828125,-37.25162887573242,-4.194965362548828
disgust,V314,1a,(b) Theme-Experiencer,Homer was disgusted by Marge.,Marge disgusted Homer.,-46.493892669677734,-40.998722076416016,-5.495170593261719
dislike,V385,1a,(c) Experiencer-Theme,Homer was disliked by Marge.,Marge disliked Homer.,-47.90237808227539,-40.630741119384766,-7.271636962890625
dispatch,V275,1a,(a) Agent-Patient,Homer was dispatched by Marge.,Marge dispatched Homer.,-45.588409423828125,-40.513877868652344,-5.074531555175781
distract,V315,1b,(b) Theme-Experiencer,Homer was distracted by Marge.,Marge distracted Homer.,-46.54692077636719,-38.75249481201172,-7.794425964355469
distrust,V386,1b,(c) Experiencer-Theme,Homer was distrusted by Marge.,Marge distrusted Homer.,-46.77138900756836,-42.260162353515625,-4.511226654052734
disturb,V316,1a,(b) Theme-Experiencer,Homer was disturbed by Marge.,Marge disturbed Homer.,-47.163169860839844,-42.63434600830078,-4.5288238525390625
divorce,V232,1b,(a) Agent-Patient,Homer was divorced by Marge.,Marge divorced Homer.,-41.89751052856445,-39.928062438964844,-1.9694480895996094
dodge,V224,1b,(a) Agent-Patient,Homer was dodged by Marge.,Marge dodged Homer.,-45.38677978515625,-41.50063705444336,-3.8861427307128906
drag,V180,1a,(a) Agent-Patient,Homer was dragged by Marge.,Marge dragged Homer.,-44.75319290161133,-42.575439453125,-2.177753448486328
dread,V387,1a,(c) Experiencer-Theme,Homer was dreaded by Marge.,Marge dreaded Homer.,-43.854923248291016,-44.9904670715332,1.1355438232421875
dress,V273,1b,(a) Agent-Patient,Homer was dressed by Marge.,Marge dressed Homer.,-44.72344970703125,-42.25867462158203,-2.4647750854492188
drop,V158,1b,(a) Agent-Patient,Homer was dropped by Marge.,Marge dropped Homer.,-39.03547668457031,-37.773712158203125,-1.2617645263671875
drown,V281,1a,(a) Agent-Patient,Homer was drowned by Marge.,Marge drowned Homer.,-42.77510070800781,-42.21048355102539,-0.5646171569824219
eat,V156,1a,(a) Agent-Patient,Homer was eaten by Marge.,Marge ate Homer.,-46.13573455810547,-41.66440963745117,-4.471324920654297
eliminate,V276,1b,(a) Agent-Patient,Homer was eliminated by Marge.,Marge eliminated Homer.,-41.876434326171875,-40.147315979003906,-1.7291183471679688
elude,V225,1a,(a) Agent-Patient,Homer was eluded by Marge.,Marge eluded Homer.,-46.79103088378906,-47.15631866455078,0.36528778076171875
embarass,V317,1b,(b) Theme-Experiencer,Homer was embarassed by Marge.,Marge embarassed Homer.,-58.60449981689453,-46.64385986328125,-11.960639953613281
embrace,V256,1b,(a) Agent-Patient,Homer was embraced by Marge.,Marge embraced Homer.,-41.42748260498047,-41.37443542480469,-0.05304718017578125
encourage,V318,1a,(b) Theme-Experiencer,Homer was encouraged by Marge.,Marge encouraged Homer.,-48.76385498046875,-38.05373764038086,-10.71011734008789
enrage,V319,1b,(b) Theme-Experiencer,Homer was enraged by Marge.,Marge enraged Homer.,-46.915103912353516,-38.129554748535156,-8.78554916381836
entertain,V320,1a,(b) Theme-Experiencer,Homer was entertained by Marge.,Marge entertained Homer.,-42.56565856933594,-37.611637115478516,-4.954021453857422
envy,V388,1a,(c) Experiencer-Theme,Homer was envied by Marge.,Marge envied Homer.,-49.32298278808594,-43.9879035949707,-5.335079193115234
escort,V297,1b,(a) Agent-Patient,Homer was escorted by Marge.,Marge escorted Homer.,-44.143577575683594,-41.454444885253906,-2.6891326904296875
examine,V355,1b,(c) Experiencer-Theme,Homer was examined by Marge.,Marge examined Homer.,-46.033409118652344,-39.24444580078125,-6.788963317871094
excuse,V235,1a,(a) Agent-Patient,Homer was excused by Marge.,Marge excused Homer.,-41.79486083984375,-40.946075439453125,-0.848785400390625
execute,V277,1a,(a) Agent-Patient,Homer was executed by Marge.,Marge executed Homer.,-41.27450180053711,-40.253475189208984,-1.021026611328125
expel,V172,1a,(a) Agent-Patient,Homer was expelled by Marge.,Marge expelled Homer.,-43.9888801574707,-40.38897705078125,-3.599903106689453
fascinate,V321,1b,(b) Theme-Experiencer,Homer was fascinated by Marge.,Marge fascinated Homer.,-41.37684631347656,-35.605743408203125,-5.7711029052734375
fear,V389,1b,(c) Experiencer-Theme,Homer was feared by Marge.,Marge feared Homer.,-47.44528579711914,-44.46402359008789,-2.98126220703125
feed,V271,1b,(a) Agent-Patient,Homer was fed by Marge.,Marge fed Homer.,-44.50430679321289,-42.45063400268555,-2.0536727905273438
film,V213,1b,(a) Agent-Patient,Homer was filmed by Marge.,Marge filmed Homer.,-46.14468002319336,-37.170440673828125,-8.974239349365234
fit,V446,1b,(e) Non-Passivizable,Homer was fitted by the dress.,The dress fitted Homer.,-43.796688079833984,-47.89479064941406,4.098102569580078
follow,V290,1a,(a) Agent-Patient,Homer was followed by Marge.,Marge followed Homer.,-45.88917541503906,-35.47612762451172,-10.413047790527344
forgive,V236,1a,(a) Agent-Patient,Homer was forgiven by Marge.,Marge forgave Homer.,-48.55423355102539,-40.82279586791992,-7.731437683105469
forget,V390,1b,(c) Experiencer-Theme,Homer was forgotten by Marge.,Marge forgot Homer.,-43.614532470703125,-39.54819869995117,-4.066333770751953
fight,V259,1b,(a) Agent-Patient,Homer was fought by Marge.,Marge fought Homer.,-43.825347900390625,-40.65176010131836,-3.1735877990722656
find,V186,1b,(a) Agent-Patient,Homer was found by Marge.,Marge found Homer.,-39.66886520385742,-39.418052673339844,-0.2508125305175781
frighten,V322,1a,(b) Theme-Experiencer,Homer was frightened by Marge.,Marge frightened Homer.,-42.99406814575195,-40.26603698730469,-2.7280311584472656
gaze at,V366,1b,(c) Experiencer-Theme,Homer was gazed at by Marge.,Marge gazed at Homer.,-47.56342315673828,-43.55155563354492,-4.011867523193359
glimpse,V356,1a,(c) Experiencer-Theme,Homer was glimpsed by Marge.,Marge glimpsed Homer.,-56.30774688720703,-46.11884307861328,-10.18890380859375
gossip,V267,1a,(a) Agent-Patient,Homer was gossiped with by Marge.,Marge gossiped with Homer.,-56.277957916259766,-50.585113525390625,-5.692844390869141
grab,V187,1b,(a) Agent-Patient,Homer was grabbed by Marge.,Marge grabbed Homer.,-42.7402458190918,-40.9520378112793,-1.7882080078125
greet,V237,1b,(a) Agent-Patient,Homer was greeted by Marge.,Marge greeted Homer.,-43.93238830566406,-38.72712326049805,-5.205265045166016
groom,V274,1a,(a) Agent-Patient,Homer was groomed by Marge.,Marge groomed Homer.,-47.39781951904297,-39.556480407714844,-7.841339111328125
guide,V298,1a,(a) Agent-Patient,Homer was guided by Marge.,Marge guided Homer.,-46.528099060058594,-41.377357482910156,-5.1507415771484375
hate,V391,1a,(c) Experiencer-Theme,Homer was hated by Marge.,Marge hated Homer.,-42.19048309326172,-37.054420471191406,-5.1360626220703125
hear,V348,1b,(c) Experiencer-Theme,Homer was heard by Marge.,Marge heard Homer.,-45.67585754394531,-41.58231735229492,-4.093540191650391
hold,V188,1a,(a) Agent-Patient,Homer was held by Marge.,Marge held Homer.,-43.29095458984375,-41.695404052734375,-1.595550537109375
help,V300,1b,(a) Agent-Patient,Homer was helped by Marge.,Marge helped Homer.,-42.60017013549805,-36.363677978515625,-6.236492156982422
hide,V189,1b,(a) Agent-Patient,Homer was hidden by Marge.,Marge hid Homer.,-47.515892028808594,-42.986934661865234,-4.528957366943359
hit,V191,1b,(a) Agent-Patient,Homer was hit by Marge.,Marge hit Homer.,-40.81393051147461,-38.99500274658203,-1.8189277648925781
hoist,V159,1a,(a) Agent-Patient,Homer was hoisted by Marge.,Marge hoisted Homer.,-47.15285873413086,-43.16999435424805,-3.9828643798828125
horrify,V323,1b,(b) Theme-Experiencer,Homer was horrified by Marge.,Marge horrified Homer.,-48.19883728027344,-37.12181854248047,-11.077018737792969
hug,V257,1a,(a) Agent-Patient,Homer was hugged by Marge.,Marge hugged Homer.,-42.22980880737305,-39.682281494140625,-2.547527313232422
hurt,V272,1a,(a) Agent-Patient,Homer was hurt by Marge.,Marge hurt Homer.,-44.56586837768555,-41.051143646240234,-3.5147247314453125
idolize,V372,1b,(c) Experiencer-Theme,Homer was idolized by Marge.,Marge idolized Homer.,-50.482662200927734,-38.46762466430664,-12.015037536621094
ignore,V349,1b,(c) Experiencer-Theme,Homer was ignored by Marge.,Marge ignored Homer.,-43.429115295410156,-39.1216926574707,-4.307422637939453
impress,V324,1a,(b) Theme-Experiencer,Homer was impressed by Marge.,Marge impressed Homer.,-43.99095916748047,-35.28993225097656,-8.701026916503906
infuriate,V325,1a,(b) Theme-Experiencer,Homer was infuriated by Marge.,Marge infuriated Homer.,-43.36665344238281,-39.624507904052734,-3.742145538330078
inspect,V357,1b,(c) Experiencer-Theme,Homer was inspected by Marge.,Marge inspected Homer.,-48.04545974731445,-41.373130798339844,-6.672328948974609
instruct,V269,1b,(a) Agent-Patient,Homer was instructed by Marge.,Marge instructed Homer.,-48.75461196899414,-40.17236328125,-8.58224868774414
insult,V242,1b,(a) Agent-Patient,Homer was insulted by Marge.,Marge insulted Homer.,-43.6524772644043,-37.210670471191406,-6.441806793212891
investigate,V358,1a,(c) Experiencer-Theme,Homer was investigated by Marge.,Marge investigated Homer.,-42.10258102416992,-39.75252914428711,-2.3500518798828125
irritate,V326,1b,(b) Theme-Experiencer,Homer was irritated by Marge.,Marge irritated Homer.,-45.952362060546875,-37.947021484375,-8.005340576171875
kick,V192,1a,(a) Agent-Patient,Homer was kicked by Marge.,Marge kicked Homer.,-43.928585052490234,-39.74375915527344,-4.184825897216797
kill,V278,1b,(a) Agent-Patient,Homer was killed by Marge.,Marge killed Homer.,-39.37873840332031,-35.80612564086914,-3.572612762451172
kiss,V204,1b,(a) Agent-Patient,Homer was kissed by Marge.,Marge kissed Homer.,-44.564598083496094,-37.88587188720703,-6.6787261962890625
knife,V282,1b,(a) Agent-Patient,Homer was knifed by Marge.,Marge knifed Homer.,-49.335479736328125,-45.32590103149414,-4.009578704833984
knock,V193,1b,(a) Agent-Patient,Homer was knocked by Marge.,Marge knocked Homer.,-44.26750946044922,-42.46366882324219,-1.8038406372070312
know,V373,1b,(c) Experiencer-Theme,Homer was known by Marge.,Marge knew Homer.,-42.31008529663086,-41.90705871582031,-0.4030265808105469
lead,V299,1b,(a) Agent-Patient,Homer was led by Marge.,Marge led Homer.,-45.816978454589844,-37.53507995605469,-8.281898498535156
leave,V222,1a,(a) Agent-Patient,Homer was left by Marge.,Marge left Homer.,-35.991004943847656,-40.618995666503906,4.62799072265625
lick,V205,1a,(a) Agent-Patient,Homer was licked by Marge.,Marge licked Homer.,-45.4388542175293,-42.844825744628906,-2.5940284729003906
lift,V160,1b,(a) Agent-Patient,Homer was lifted by Marge.,Marge lifted Homer.,-40.83234405517578,-41.66977310180664,0.8374290466308594
like,V374,1a,(c) Experiencer-Theme,Homer was liked by Marge.,Marge liked Homer.,-40.90450668334961,-37.106075286865234,-3.798431396484375
listen to,V367,1a,(c) Experiencer-Theme,Homer was listened to by Marge.,Marge listened to Homer.,-45.39554977416992,-39.78058624267578,-5.614963531494141
loathe,V392,1b,(c) Experiencer-Theme,Homer was loathed by Marge.,Marge loathed Homer.,-52.31159591674805,-44.610836029052734,-7.7007598876953125
look at,V368,1b,(c) Experiencer-Theme,Homer was looked at by Marge.,Marge looked at Homer.,-40.667320251464844,-43.01480484008789,2.347484588623047
love,V375,1b,(c) Experiencer-Theme,Homer was loved by Marge.,Marge loved Homer.,-42.82160186767578,-35.284217834472656,-7.537384033203125
lower,V161,1a,(a) Agent-Patient,Homer was lowered by Marge.,Marge lowered Homer.,-45.30093002319336,-43.479461669921875,-1.8214683532714844
marry,V258,1a,(a) Agent-Patient,Homer was married by Marge.,Marge married Homer.,-39.16395568847656,-37.76461410522461,-1.3993415832519531
meet,V260,1a,(a) Agent-Patient,Homer was met by Marge.,Marge met Homer.,-42.65639877319336,-38.17192077636719,-4.484477996826172
miss,V376,1a,(c) Experiencer-Theme,Homer was missed by Marge.,Marge missed Homer.,-41.256710052490234,-45.282012939453125,4.025302886962891
mock,V243,1a,(a) Agent-Patient,Homer was mocked by Marge.,Marge mocked Homer.,-41.86735916137695,-39.491310119628906,-2.376049041748047
move,V176,1a,(a) Agent-Patient,Homer was moved by Marge.,Marge moved Homer.,-39.27133560180664,-39.126014709472656,-0.14532089233398438
murder,V279,1a,(a) Agent-Patient,Homer was murdered by Marge.,Marge murdered Homer.,-47.362735748291016,-36.74774932861328,-10.614986419677734
notice,V350,1a,(c) Experiencer-Theme,Homer was noticed by Marge.,Marge noticed Homer.,-42.372779846191406,-37.86716079711914,-4.505619049072266
observe,V359,1b,(c) Experiencer-Theme,Homer was observed by Marge.,Marge observed Homer.,-46.36302947998047,-41.525146484375,-4.837882995605469
overhear,V360,1a,(c) Experiencer-Theme,Homer was overheard by Marge.,Marge overheard Homer.,-45.38469696044922,-38.842533111572266,-6.542163848876953
pat,V206,1b,(a) Agent-Patient,Homer was patted by Marge.,Marge patted Homer.,-45.0932502746582,-44.41329574584961,-0.6799545288085938
photograph,V214,1a,(a) Agent-Patient,Homer was photographed by Marge.,Marge photographed Homer.,-51.078006744384766,-36.77910232543945,-14.298904418945312
pinch,V200,1a,(a) Agent-Patient,Homer was pinched by Marge.,Marge pinched Homer.,-48.417606353759766,-41.61549377441406,-6.802112579345703
please,V327,1a,(b) Theme-Experiencer,Homer was pleased by Marge.,Marge pleased Homer.,-46.53278732299805,-40.9928092956543,-5.53997802734375
poke,V203,1a,(a) Agent-Patient,Homer was poked by Marge.,Marge poked Homer.,-49.43753433227539,-44.73021697998047,-4.707317352294922
praise,V238,1a,(a) Agent-Patient,Homer was praised by Marge.,Marge praised Homer.,-43.975059509277344,-37.578712463378906,-6.3963470458984375
provoke,V328,1a,(b) Theme-Experiencer,Homer was provoked by Marge.,Marge provoked Homer.,-46.52033996582031,-38.05974578857422,-8.460594177246094
pull,V181,1b,(a) Agent-Patient,Homer was pulled by Marge.,Marge pulled Homer.,-41.492069244384766,-38.91120910644531,-2.580860137939453
punch,V201,1b,(a) Agent-Patient,Homer was punched by Marge.,Marge punched Homer.,-46.426414489746094,-40.491947174072266,-5.934467315673828
punish,V244,1b,(a) Agent-Patient,Homer was punished by Marge.,Marge punished Homer.,-49.14980697631836,-40.685829162597656,-8.463977813720703
pursue,V291,1b,(a) Agent-Patient,Homer was pursued by Marge.,Marge pursued Homer.,-45.969058990478516,-38.886329650878906,-7.082729339599609
push,V182,1a,(a) Agent-Patient,Homer was pushed by Marge.,Marge pushed Homer.,-42.63161849975586,-40.569801330566406,-2.061817169189453
puzzle,V329,1b,(b) Theme-Experiencer,Homer was puzzled by Marge.,Marge puzzled Homer.,-47.23072052001953,-39.78447723388672,-7.4462432861328125
quarrel with,V251,1b,(a) Agent-Patient,Homer was quarrelled with by Marge.,Marge quarrelled with Homer.,-48.37197494506836,-53.81571960449219,5.443744659423828
race,V288,1b,(a) Agent-Patient,Homer was raced by Marge.,Marge raced Homer.,-52.605106353759766,-42.688133239746094,-9.916973114013672
raise,V162,1b,(a) Agent-Patient,Homer was raised by Marge.,Marge raised Homer.,-39.67951202392578,-35.176902770996094,-4.5026092529296875
reassure,V330,1a,(b) Theme-Experiencer,Homer was reassured by Marge.,Marge reassured Homer.,-51.26192092895508,-43.79481887817383,-7.46710205078125
recognize,V361,1a,(c) Experiencer-Theme,Homer was recognized by Marge.,Marge recognized Homer.,-42.71852111816406,-41.154090881347656,-1.5644302368164062
record,V215,1b,(a) Agent-Patient,Homer was recorded by Marge.,Marge recorded Homer.,-48.170230865478516,-40.06446838378906,-8.105762481689453
remember,V362,1a,(c) Experiencer-Theme,Homer was remembered by Marge.,Marge remembered Homer.,-39.93321228027344,-42.11865997314453,2.1854476928710938
remove,V171,1a,(a) Agent-Patient,Homer was removed by Marge.,Marge removed Homer.,-40.010169982910156,-39.5263671875,-0.48380279541015625
